,hi,roi_name,const,end_pos,start_pos,length,mid
0,0.9138076370096734,dnaA (Rv0001),0.00028870046583434383,1524,1,1523.0,762.5
1,1.015621392710894,near_dnaN (Rv0002),0.0002786043196397636,2051,1525,526.0,1788.0
2,0.8162881423063751,dnaN (Rv0002),0.00032033329967743804,3260,2052,1208.0,2656.0
3,0.916512171424137,near_recF (Rv0003),0.00030084494451588264,3279,3261,18.0,3270.0
4,0.9441637799471193,incl_recF (Rv0003),0.00026254365049687377,4437,3280,1157.0,3858.5
5,1.0658470850651884,Rv0004,0.0002850146209457693,4997,4434,563.0,4715.5
6,0.968810366326194,near_gyrB (Rv0005),0.0002629239514022709,5239,4998,241.0,5118.5
7,0.9424418594031577,gyrB (Rv0005),0.00027507970566953134,7267,5240,2027.0,6253.5
8,0.957959594266077,near_gyrA (Rv0006),0.0002041858090862688,7301,7268,33.0,7284.5
9,0.924975252035123,gyrA (Rv0006),0.0002753940540627235,9818,7302,2516.0,8560.0
10,0.8560365524353611,near_Rv0007,0.0002902885847169373,9913,9819,94.0,9866.0
11,0.9922375526990448,Rv0007,0.00029350798800036715,10828,9914,914.0,10371.0
12,1.0087813683704354,near_ileT (Rvnt01),0.0002409972157130189,10886,10829,57.0,10857.5
13,1.0356673705969746,ileT (Rvnt01),0.00025925008992007766,10960,10887,73.0,10923.5
14,0.8700892337821801,near_alaT (Rvnt02),0.00028524757245769033,11111,10961,150.0,11036.0
15,0.6437706255300459,alaT (Rvnt02),0.0003204525480774768,11184,11112,72.0,11148.0
16,0.9319889575903999,near_Rv0008c,0.0002685781499982858,11873,11185,688.0,11529.0
17,0.901179309085628,Rv0008c,0.0002723069054132906,12311,11874,437.0,12092.5
18,0.8445493803477917,near_ppiA (Rv0009),0.000319363797020956,12467,12312,155.0,12389.5
19,0.9605909221533177,ppiA (Rv0009),0.0002917371834774856,13016,12468,548.0,12742.0
20,0.7340156729295874,near_Rv0010c,0.0003601235913516688,13132,13017,115.0,13074.5
21,1.0057347377589076,Rv0010c,0.00025401709897957724,13558,13133,425.0,13345.5
22,0.965775264418196,near_Rv0011c,0.00022396828854478776,13713,13559,154.0,13636.0
23,0.9956710068222075,Rv0011c,0.00026352958822735276,13995,13714,281.0,13854.5
24,0.8842926186088615,near_Rv0012,0.0003194345329119516,14088,13996,92.0,14042.0
25,0.8966064463214776,Rv0012,0.0002727661497897503,14877,14089,788.0,14483.0
26,0.7067615658362917,near_trpG (Rv0013),0.00020310238899185214,14913,14878,35.0,14895.5
27,0.9198841491950586,trpG (Rv0013),0.00026261172545329894,15612,14914,698.0,15263.0
28,1.0383609740146769,incl_pknB (Rv0014c),0.00027219782699289225,17470,15590,1880.0,16530.0
29,0.8968775421610735,incl_pknA (Rv0015c),0.00030195277438332696,18762,17467,1295.0,18114.5
30,0.976684207804732,incl_pbpA (Rv0016c),0.00028147016386370367,20234,18759,1475.0,19496.5
31,0.9571296809203154,incl_rodA (Rv0017c),0.0002859453093869979,21640,20231,1409.0,20935.5
32,0.9323646558493766,pstP (Rv0018c),0.0003120017876523921,23181,21637,1544.0,22409.0
33,1.0228998773283162,near_fhaB (Rv0019c),0.0006523342841073646,23269,23182,87.0,23225.5
34,0.9360077458441045,fhaB (Rv0019c),0.0002756380622921366,23737,23270,467.0,23503.5
35,1.103490855973669,near_fhaA (Rv0020c),0.000305688996717647,23860,23738,122.0,23799.0
36,0.9273529502395418,fhaA (Rv0020c),0.0003662486543339312,25444,23861,1583.0,24652.5
37,0.8934496394100301,near_leuT (Rvnt03),0.00027648985494978945,25643,25445,198.0,25544.0
38,1.1582878372336491,leuT (Rvnt03),0.0002519531575352729,25726,25644,82.0,25685.0
39,0.9527974978786992,near_Rv0021c,0.0002991204964507365,25912,25727,185.0,25819.5
40,0.8576324921757447,Rv0021c,0.00030879578542698284,26881,25913,968.0,26397.0
41,1.3065547676609102,near_whiB5 (Rv0022c),0.00017945539848983723,27022,26882,140.0,26952.0
42,0.7981020844730945,whiB5 (Rv0022c),0.0002657928614480957,27442,27023,419.0,27232.5
43,0.7512294139265485,near_Rv0023,0.00030878817795324166,27594,27443,151.0,27518.5
44,0.9560176583778153,incl_Rv0023,0.0003330307034156218,28365,27595,770.0,27980.0
45,0.8877819971894948,Rv0024,0.0004610207685385209,29207,28362,845.0,28784.5
46,0.6926508941655111,near_Rv0025,0.00026919591181142006,29244,29208,36.0,29226.0
47,0.9324717681371022,Rv0025,0.00025676356387830345,29607,29245,362.0,29426.0
48,0.8034079027380466,near_Rv0026,0.0003178278428009981,29721,29608,113.0,29664.5
49,0.9453684053288993,Rv0026,0.0002969493216484286,31068,29722,1346.0,30395.0
50,0.8714942031364247,near_Rv0027,0.00031280673936726826,31188,31069,119.0,31128.5
51,0.9689298005704873,incl_Rv0027,0.0002726445182872418,31513,31189,324.0,31351.0
52,0.8638647010347152,Rv0028,0.0003085347124491917,31819,31514,305.0,31666.5
