,Estimate,Fitting_succeeded,lower_ci,nObs,p_value,parameter,roi_name,upper_ci,exp_Estimate,log10_Estimate
0,-7.55903157836236,True,-7.587907708133595,250,0.0,const,dnaA (Rv0001),-7.530155448591125,0.0005213799150695076,-17.408449724968513
1,-0.23838658332999021,True,-0.2811266400377009,250,8.115063351958668e-28,"(0.01, 0.05]",dnaA (Rv0001),-0.19564652662227955,0.7878980439622855,-0.5490043014089675
2,-0.1303598577793487,True,-0.18584846076682313,250,4.133379610260037e-06,"(0.05, 0.2]",dnaA (Rv0001),-0.07487125479187426,0.8777794982975494,-0.30021875246584
3,-0.07978600756576001,True,-0.12777977754987271,250,0.0011208513721828993,"(0.2, 1.0]",dnaA (Rv0001),-0.031792237581647315,0.9233139074382171,-0.1837471754239453
4,-7.150026800335977,True,-7.1967058423882735,250,0.0,const,near_dnaN (Rv0002),-7.10334775828368,0.0007848430469717218,-16.466511721173752
5,-0.0766221325699086,True,-0.14353873083510282,250,0.024817238749539887,"(0.01, 0.05]",near_dnaN (Rv0002),-0.00970553430471438,0.9262397833353854,-0.1764607713084995
6,-0.09019711329852705,True,-0.17714035566673858,250,0.04202059868470524,"(0.05, 0.2]",near_dnaN (Rv0002),-0.003253870930315525,0.9137510550342884,-0.20772395192650778
7,-0.09776802667784065,True,-0.1766243634034954,250,0.015098340573356513,"(0.2, 1.0]",near_dnaN (Rv0002),-0.01891168995218588,0.9068592465081674,-0.22515976543906702
8,-7.424331074315454,True,-7.460701617318142,250,0.0,const,dnaN (Rv0002),-7.387960531312766,0.0005965597974161812,-17.09823446414849
9,-0.30437846675940045,True,-0.3588641129842169,250,6.708331665466295e-28,"(0.01, 0.05]",dnaN (Rv0002),-0.24989282053458403,0.7375816634774321,-0.7009836089468993
10,-0.19541012814426412,True,-0.26776127826964247,250,1.1994281046183442e-07,"(0.05, 0.2]",dnaN (Rv0002),-0.12305897801888577,0.8224972595977048,-0.4500295251162402
11,-0.15127314520203222,True,-0.21332225428699247,250,1.7677415607990483e-06,"(0.2, 1.0]",dnaN (Rv0002),-0.08922403611707197,0.8596128674588062,-0.3483820534002802
12,-7.530748199618843,True,-7.7757436683236465,250,0.0,const,near_recF (Rv0003),-7.28575273091404,0.0005363368195226776,-17.343313103722195
13,-0.23689291022678605,True,-0.5972641972163368,250,0.19760752524447311,"(0.01, 0.05]",near_recF (Rv0003),0.12347837676276469,0.7890757854400354,-0.5455643722522883
14,-0.4747856872805295,True,-0.9976974402024343,250,0.07514486261188985,"(0.05, 0.2]",near_recF (Rv0003),0.04812606564137534,0.6220183486252616,-1.0934314378070593
15,-0.0704619049033075,True,-0.46860973188526633,250,0.7286941574774841,"(0.2, 1.0]",near_recF (Rv0003),0.3276859220786513,0.9319632420793803,-0.1622737669923172
16,-7.6351873195286935,True,-7.667049282396244,250,0.0,const,incl_recF (Rv0003),-7.603325356661143,0.00048314810315211915,-17.58383639687458
17,-0.19086433024828528,True,-0.23718592899896515,250,6.699718762879527e-16,"(0.01, 0.05]",incl_recF (Rv0003),-0.1445427314976054,0.8262446769576701,-0.439560552561801
18,-0.1952578305762875,True,-0.2575116755052017,250,7.877106538249739e-10,"(0.05, 0.2]",incl_recF (Rv0003),-0.13300398564737334,0.8226225334692198,-0.4496787838171901
19,-0.04309971371134297,True,-0.09504026667826775,250,0.10387371331910063,"(0.2, 1.0]",incl_recF (Rv0003),0.008840839255581809,0.9578158779292034,-0.09925864067722286
20,-7.579308759633568,True,-7.629156255523559,250,0.0,const,Rv0004,-7.529461263743577,0.0005109142655458714,-17.455148073436106
21,-0.1847246699377409,True,-0.25733650652222806,250,6.15934923897485e-07,"(0.01, 0.05]",Rv0004,-0.11211283335325374,0.8313331433508467,-0.42542091486661726
22,-0.14531809505049637,True,-0.24039786853207756,250,0.0027393132777049556,"(0.05, 0.2]",Rv0004,-0.05023832156891518,0.8647471775595011,-0.3346675729012931
23,0.03141320596262581,True,-0.0487160257156128,250,0.4422684760639025,"(0.2, 1.0]",Rv0004,0.11154243764086443,1.0319118079167087,0.07234461333192724
24,-7.636034045990616,True,-7.7007224967777725,250,0.0,const,near_gyrB (Rv0005),-7.57134559520346,0.0004827391820147576,-17.585786407916387
25,-0.14260323628443525,True,-0.23506885032330926,250,0.0025051797767174796,"(0.01, 0.05]",near_gyrB (Rv0005),-0.05013762224556122,0.867098033692208,-0.32841525316305437
26,-0.11556499393949714,True,-0.23684623889942596,250,0.061819717846665664,"(0.05, 0.2]",near_gyrB (Rv0005),0.0057162510204317035,0.8908626696809874,-0.2661461810426619
27,-0.10874614500267765,True,-0.21573367963341744,250,0.04635120835708966,"(0.2, 1.0]",near_gyrB (Rv0005),-0.0017586103719378632,0.8969580858921254,-0.25044237194116664
28,-7.586923844653217,True,-7.6112754512565575,250,0.0,const,gyrB (Rv0005),-7.562572238049877,0.0005070383862810649,-17.472685614236358
29,-0.23130413093252125,True,-0.2673785664882261,250,3.206247384462977e-36,"(0.01, 0.05]",gyrB (Rv0005),-0.1952296953768164,0.793498102016251,-0.5326934135375965
30,-0.18225567272026844,True,-0.2298900080052333,250,6.4258411423276e-14,"(0.05, 0.2]",gyrB (Rv0005),-0.13462133743530358,0.8333882385367412,-0.4197348142747782
31,-0.12454987881300023,True,-0.1658592853568213,250,3.433827921959597e-09,"(0.2, 1.0]",gyrB (Rv0005),-0.08324047226917916,0.8828942225522698,-0.2868383709063395
32,-7.9121877011819866,True,-8.146448184536315,250,0.0,const,near_gyrA (Rv0006),-7.677927217827658,0.0003662524525833944,-18.221768275822114
33,-0.3272432835866581,True,-0.6860638233370118,250,0.07385971153722212,"(0.01, 0.05]",near_gyrA (Rv0006),0.031577256163695555,0.7209083365249492,-0.7536412821000736
34,-0.011988025664794849,True,-0.4502492797249275,250,0.9572442298431235,"(0.05, 0.2]",near_gyrA (Rv0006),0.4262732283953378,0.9880835444346645,-0.027608423106022534
35,-0.10580645937562316,True,-0.5077830201603146,250,0.6059292201046834,"(0.2, 1.0]",near_gyrA (Rv0006),0.29617010140906835,0.8995987401302916,-0.24367227594206015
