,hi,roi_name,const,end_pos,start_pos,length,mid
0,0.9233139074382171,dnaA (Rv0001),0.0005213799150695076,1524,1,1523.0,762.5
1,0.9068592465081674,near_dnaN (Rv0002),0.0007848430469717218,2051,1525,526.0,1788.0
2,0.8596128674588062,dnaN (Rv0002),0.0005965597974161812,3260,2052,1208.0,2656.0
3,0.9319632420793803,near_recF (Rv0003),0.0005363368195226776,3279,3261,18.0,3270.0
4,0.9578158779292034,incl_recF (Rv0003),0.00048314810315211915,4437,3280,1157.0,3858.5
5,1.0319118079167087,Rv0004,0.0005109142655458714,4997,4434,563.0,4715.5
6,0.8969580858921254,near_gyrB (Rv0005),0.0004827391820147576,5239,4998,241.0,5118.5
7,0.8828942225522698,gyrB (Rv0005),0.0005070383862810649,7267,5240,2027.0,6253.5
8,0.8995987401302916,near_gyrA (Rv0006),0.0003662524525833944,7301,7268,33.0,7284.5
9,0.9178295572512739,gyrA (Rv0006),0.00048522096412743297,9818,7302,2516.0,8560.0
10,0.9578264116748317,near_Rv0007,0.0004904526589540577,9913,9819,94.0,9866.0
11,0.9901641419741082,Rv0007,0.0005574713266687625,10828,9914,914.0,10371.0
12,0.8765232144813963,near_ileT (Rvnt01),0.0004852608276948839,10886,10829,57.0,10857.5
13,0.9618416096745497,ileT (Rvnt01),0.000500176198433541,10960,10887,73.0,10923.5
14,0.8601988610592041,near_alaT (Rvnt02),0.0005426840256113502,11111,10961,150.0,11036.0
15,0.8368065806556787,alaT (Rvnt02),0.0005269840198190997,11184,11112,72.0,11148.0
16,0.9641208655810514,near_Rv0008c,0.0004952967636665019,11873,11185,688.0,11529.0
17,0.9433477496768795,Rv0008c,0.00044461426939748796,12311,11874,437.0,12092.5
18,1.075408391485272,near_ppiA (Rv0009),0.0004715059802263704,12467,12312,155.0,12389.5
19,0.9610105309715392,ppiA (Rv0009),0.0005256008202441986,13016,12468,548.0,12742.0
20,0.8550789233813436,near_Rv0010c,0.0006449750414757374,13132,13017,115.0,13074.5
21,0.9004743328444083,Rv0010c,0.0005105120424614915,13558,13133,425.0,13345.5
22,0.8875365651082113,near_Rv0011c,0.00047035949972892697,13713,13559,154.0,13636.0
23,1.009375539220797,Rv0011c,0.0005085884760673229,13995,13714,281.0,13854.5
24,0.9502844827538284,near_Rv0012,0.0005037683196012271,14088,13996,92.0,14042.0
25,0.9319302239952569,Rv0012,0.0004969756084194711,14877,14089,788.0,14483.0
26,0.7345506922254937,near_trpG (Rv0013),0.00034993624923776255,14913,14878,35.0,14895.5
27,0.8782673155881933,trpG (Rv0013),0.0005367612651050357,15612,14914,698.0,15263.0
28,0.9698584255779953,incl_pknB (Rv0014c),0.0004844615489549211,17470,15590,1880.0,16530.0
29,0.9575287835452054,incl_pknA (Rv0015c),0.0005805231241440379,18762,17467,1295.0,18114.5
30,0.9779142179965155,incl_pbpA (Rv0016c),0.0004920084453488855,20234,18759,1475.0,19496.5
31,0.9622000837250445,incl_rodA (Rv0017c),0.0004944376106807318,21640,20231,1409.0,20935.5
32,0.9297478051898811,pstP (Rv0018c),0.0005673665446184388,23181,21637,1544.0,22409.0
33,1.055982856510155,near_fhaB (Rv0019c),0.002233027944153736,23269,23182,87.0,23225.5
34,0.938369916927111,fhaB (Rv0019c),0.00046897623910197717,23737,23270,467.0,23503.5
35,1.2341516215645085,near_fhaA (Rv0020c),0.0005290897896495953,23860,23738,122.0,23799.0
36,0.9380843511346718,fhaA (Rv0020c),0.0008394302364056669,25444,23861,1583.0,24652.5
37,0.8729546362565578,near_leuT (Rvnt03),0.00046488505971397704,25643,25445,198.0,25544.0
38,0.9268415489395542,leuT (Rvnt03),0.00048302814736749303,25726,25644,82.0,25685.0
39,0.9256332309164389,near_Rv0021c,0.00045665492619232804,25912,25727,185.0,25819.5
40,0.8600263246250544,Rv0021c,0.0005156475536270596,26881,25913,968.0,26397.0
41,1.2493060943615373,near_whiB5 (Rv0022c),0.00036205699893386497,27022,26882,140.0,26952.0
42,0.796231193517962,whiB5 (Rv0022c),0.0005012132923154943,27442,27023,419.0,27232.5
43,0.8084869438510935,near_Rv0023,0.0005791881175970695,27594,27443,151.0,27518.5
44,0.9753352629583377,incl_Rv0023,0.0005330120030157776,28365,27595,770.0,27980.0
45,0.9423688895580382,Rv0024,0.0006995679825442547,29207,28362,845.0,28784.5
46,0.7177002818175312,near_Rv0025,0.0004304627034814755,29244,29208,36.0,29226.0
47,0.98681130673002,Rv0025,0.00043658337369078973,29607,29245,362.0,29426.0
48,1.009137540233676,near_Rv0026,0.0004356490707698013,29721,29608,113.0,29664.5
49,0.9555255203306268,Rv0026,0.0005000523480862562,31068,29722,1346.0,30395.0
50,0.9090104226443874,near_Rv0027,0.0005194269650001387,31188,31069,119.0,31128.5
51,0.8755476605568895,incl_Rv0027,0.00046513859821513496,31513,31189,324.0,31351.0
52,0.8394879354691575,Rv0028,0.0005785670950306103,31819,31514,305.0,31666.5
53,0.9469149081174871,near_Rv0029,0.0005343006888586643,32056,31820,236.0,31938.0
54,1.054956738315439,Rv0029,0.0005671135091326213,33154,32057,1097.0,32605.5
55,0.9843512619767074,near_Rv0030,0.0006113784319275429,33223,33155,68.0,33189.0
56,0.8482680287840852,Rv0030,0.0004887380321689633,33553,33224,329.0,33388.5
57,0.9281700953541242,near_bioF2 (Rv0032),0.0005233347358951538,34294,33554,740.0,33924.0
58,1.0140706058067117,incl_bioF2 (Rv0032),0.0005067023099091144,36610,34295,2315.0,35452.5
59,0.8728744166056714,incl_acpA (Rv0033),0.0005513484416481301,36870,36607,263.0,36738.5
60,1.0656278531479229,incl_Rv0034,0.0004237079423524917,37262,36867,395.0,37064.5
61,1.0399022868636132,fadD34 (Rv0035),0.0005116034532550175,38947,37259,1688.0,38103.0
62,1.021540007028352,near_Rv0036c,0.006278995061968177,39055,38948,107.0,39001.5
63,1.0198934621173088,Rv0036c,0.0007746759192044123,39829,39056,773.0,39442.5
64,0.8856512902668098,near_Rv0037c,0.00039870844608285393,39876,39830,46.0,39853.0
65,0.964820117016542,Rv0037c,0.0005142101593343699,41202,39877,1325.0,40539.5
66,0.9478445700564421,near_Rv0038,0.0004794029135252714,41303,41203,100.0,41253.0
67,0.9344051153183053,Rv0038,0.0005753331722253201,41912,41304,608.0,41608.0
68,0.9498056557608093,near_Rv0039c,0.00044838184776712964,42003,41913,90.0,41958.0
69,1.0070991031816596,Rv0039c,0.000513741148668725,42351,42004,347.0,42177.5
70,1.0260858346951047,near_mtc28 (Rv0040c),0.000421894950951219,42432,42352,80.0,42392.0
71,0.9571152511182845,mtc28 (Rv0040c),0.000623927455023168,43365,42433,932.0,42899.0
72,0.9959053774798897,near_leuS (Rv0041),0.0004798138322330935,43561,43366,195.0,43463.5
73,0.9683137427408492,leuS (Rv0041),0.00048661285011764,46471,43562,2909.0,45016.5
74,0.98233274803942,near_Rv0042c,0.0005665336097281438,46580,46472,108.0,46526.0
75,0.9532104746582305,Rv0042c,0.0005095603750190934,47207,46581,626.0,46894.0
76,1.0304356437801527,near_Rv0043c,0.00046817726790016984,47365,47208,157.0,47286.5
77,0.8881454298788459,Rv0043c,0.00047286468311409294,48100,47366,734.0,47733.0
78,0.7392334248716865,near_Rv0044c,0.00048193786098880243,48232,48101,131.0,48166.5
79,0.9587502957890691,incl_Rv0044c,0.0005614240386858249,49042,48233,809.0,48637.5
80,0.9351891150127173,Rv0045c,0.00046080654582417044,49939,49043,896.0,49491.0
81,0.6518205287010447,near_ino1 (Rv0046c),0.0006481154488249681,50020,49940,80.0,49980.0
82,0.933962665558478,ino1 (Rv0046c),0.0005008732855442047,51124,50021,1103.0,50572.5
83,1.0895656549143145,near_Rv0047c,0.0005579339277475559,51184,51125,59.0,51154.5
84,0.9926988318277297,Rv0047c,0.0005425763153031584,51727,51185,542.0,51456.0
85,0.8847025095455304,near_Rv0048c,0.0005198050275177454,51827,51728,99.0,51777.5
86,1.001013383444524,Rv0048c,0.0005463729487110691,52697,51828,869.0,52262.5
87,1.0688836104517105,near_Rv0049,0.0005515344053975245,52830,52698,132.0,52764.0
88,0.9799590953651117,Rv0049,0.0004926561435946649,53244,52831,413.0,53037.5
89,0.9931340245288192,near_ponA1 (Rv0050),0.0009037940804697742,53662,53245,417.0,53453.5
90,0.9606890805124442,incl_ponA1 (Rv0050),0.0004863258277103564,55699,53663,2036.0,54681.0
91,0.9258910719486775,Rv0051,0.0005285716379748102,57378,55696,1682.0,56537.0
92,1.2699465115241173,near_Rv0052,0.0004674968766372469,57409,57379,30.0,57394.0
93,0.9358785057345919,Rv0052,0.0005247415817451823,57973,57410,563.0,57691.5
94,0.7792785932728828,near_rpsF (Rv0053),0.0005150924126347828,58191,57974,217.0,58082.5
95,0.9246018631893393,rpsF (Rv0053),0.0004649060070427135,58482,58192,290.0,58337.0
96,1.0485161694601595,near_ssb (Rv0054),0.0005194418424255846,58585,58483,102.0,58534.0
97,1.0125328626693573,ssb (Rv0054),0.0005581315260691465,59080,58586,494.0,58833.0
98,0.7450656928178503,near_rpsR1 (Rv0055),0.00038310506656450994,59121,59081,40.0,59101.0
99,0.954171648756619,rpsR1 (Rv0055),0.00047264212348653204,59376,59122,254.0,59249.0
100,1.3737372986553489,near_rplI (Rv0056),0.00044820079395569323,59408,59377,31.0,59392.5
101,0.874883036475061,rplI (Rv0056),0.00045279458309458495,59867,59409,458.0,59638.0
102,0.8553016077852953,near_Rv0057,0.00038849791421201833,59895,59868,27.0,59881.5
103,1.010099688907275,Rv0057,0.00048229275244847543,60417,59896,521.0,60156.5
104,0.9666946162862298,dnaB (Rv0058),0.0005167565036316304,63020,60396,2624.0,61708.0
105,1.0366275406024628,near_Rv0059,0.00043822588184531556,63199,63021,178.0,63110.0
106,0.9552796609618546,Rv0059,0.0004825494563342857,63892,63200,692.0,63546.0
107,1.0231623060367954,near_Rv0060,0.0007281326403827455,63908,63893,15.0,63900.5
108,1.0000535161818558,Rv0060,0.0004821246277617027,64967,63909,1058.0,64438.0
109,0.9713105246710794,near_Rv0061c,0.0005514186286821076,65011,64968,43.0,64989.5
110,0.9674779331149395,Rv0061c,0.0005074506554758107,65350,65012,338.0,65181.0
111,0.8331517402185291,near_celA1 (Rv0062),0.0005361746406960725,65551,65351,200.0,65451.0
112,0.924628329622815,celA1 (Rv0062),0.0005636810061875313,66694,65552,1142.0,66123.0
113,0.9697401969787542,near_Rv0063,0.000501755256905782,66922,66695,227.0,66808.5
114,0.9809720991516613,Rv0063,0.0006769090671177631,68362,66923,1439.0,67642.5
115,1.0049022777529308,near_Rv0063a,0.0004512587464562908,68417,68363,54.0,68390.0
116,1.0447553212561873,Rv0063a,0.0005245666987574083,68579,68418,161.0,68498.5
117,0.782346197856849,near_Rv0064,0.0005319843951244108,68619,68580,39.0,68599.5
118,0.9812898323869895,Rv0064,0.00048671802428862924,71559,68620,2939.0,70089.5
119,0.9608049087031131,near_vapB1 (Rv0064A),0.055321707757067407,71588,71560,28.0,71574.0
120,1.015287799405257,incl_vapB1 (Rv0064A),0.0005788124142390712,71828,71589,239.0,71708.5
121,1.0674433565734862,vapC1 (Rv0065),0.00045625922661087263,72222,71821,401.0,72021.5
122,1.3589472899484238,near_icd2 (Rv0066c),0.00037804697644602966,72273,72223,50.0,72248.0
123,0.9547932404507407,icd2 (Rv0066c),0.00047741384687159964,74511,72274,2237.0,73392.5
124,0.885116134895327,near_Rv0067c,0.0007398181151642807,74628,74512,116.0,74570.0
125,0.9924441596530899,Rv0067c,0.0005411282745522124,75198,74629,569.0,74913.5
126,0.9428838091604493,near_Rv0068,0.0008682761541719584,75300,75199,101.0,75249.5
127,0.9998303832302018,Rv0068,0.0005687623305896437,76212,75301,911.0,75756.5
128,1.4720252606000257,near_sdaA (Rv0069c),0.00026665373800058165,76236,76213,23.0,76224.5
129,0.9623801392062974,incl_sdaA (Rv0069c),0.0005463294791887811,77622,76237,1385.0,76929.5
130,0.9854133272059087,glyA2 (Rv0070c),0.0005553766008730742,78896,77619,1277.0,78257.5
131,0.902014522086203,near_Rv0071,0.0005307498778829323,79485,78897,588.0,79191.0
132,0.9092984235945237,Rv0071,0.0013456489465177872,80193,79486,707.0,79839.5
133,0.6450767382221151,near_Rv0072,0.000670608118267605,80623,80194,429.0,80408.5
134,1.1092285242890005,incl_Rv0072,0.0007513204316064202,81675,80624,1051.0,81149.5
135,1.1183622672063092,Rv0073,0.001150860915335888,82668,81676,992.0,82172.0
136,0.7816389257876886,near_Rv0074,0.0005017031501677118,82747,82669,78.0,82708.0
137,0.9322409374511701,incl_Rv0074,0.0005968655362805507,83995,82748,1247.0,83371.5
138,0.9299544604768952,incl_Rv0075,0.0005625559161045282,85182,83996,1186.0,84589.0
139,1.0769914064110415,Rv0076c,0.0004877585849487265,85572,85183,389.0,85377.5
140,0.9383846259192951,near_Rv0077c,0.0004623935059400938,85635,85573,62.0,85604.0
141,0.9325166360753872,Rv0077c,0.0005114527559435096,86466,85636,830.0,86051.0
142,0.6556372534576627,near_Rv0078,0.0006986136276973893,86527,86467,60.0,86497.0
143,0.9491393745392486,Rv0078,0.0006376547971086971,87133,86528,605.0,86830.5
144,1.0367665429314685,near_Rv0078A,0.00048675924162305806,87207,87134,73.0,87170.5
145,0.8918641731763272,incl_Rv0078A,0.0004718506604060417,87801,87208,593.0,87504.5
146,0.9042086143134848,Rv0078B,0.00051102757690633,88004,87798,206.0,87901.0
147,1.103680372741015,near_Rv0079,0.0005002814082921653,88203,88005,198.0,88104.0
148,1.0437677781785646,incl_Rv0079,0.0005133059553333131,89025,88204,821.0,88614.5
149,0.8168835053600891,Rv0080,0.0005407443100425201,89480,89022,458.0,89251.0
150,0.7024800234411283,near_Rv0081,0.000484245494285739,89574,89481,93.0,89527.5
151,1.016457000227654,incl_Rv0081,0.0005072550546399206,89923,89575,348.0,89749.0
152,0.9832554855426072,incl_Rv0082,0.0006340977669789477,90403,89924,479.0,90163.5
153,1.0096299923694518,incl_Rv0083,0.0006297169243848451,92327,90400,1927.0,91363.5
154,0.9876392754536604,incl_hycD (Rv0084),0.0005826872355847649,93288,92328,960.0,92808.0
155,0.9804788295829121,incl_hycP (Rv0085),0.0005710010571464605,93951,93289,662.0,93620.0
156,1.0524452285822958,incl_hycQ (Rv0086),0.0005360349934135016,95417,93951,1466.0,94684.0
157,0.9692153417715293,hycE (Rv0087),0.0005285972031298746,96892,95414,1478.0,96153.0
158,0.6553744662830767,near_Rv0088,0.0006093437957007833,96926,96893,33.0,96909.5
159,0.9495825066603453,Rv0088,0.0004723566174255096,97601,96927,674.0,97264.0
160,0.9786638610205173,near_Rv0089,0.0007781464138200391,97757,97602,155.0,97679.5
161,0.9720047724031913,Rv0089,0.0004903236078126907,98351,97758,593.0,98054.5
162,0.847369402348892,near_Rv0090,0.0005388664361207173,98479,98352,127.0,98415.5
163,0.8964913159520012,Rv0090,0.0007220122243310954,99250,98480,770.0,98865.0
164,0.8975874404160932,near_mtn (Rv0091),0.0005438573427440258,99683,99251,432.0,99467.0
165,0.8760972935284697,mtn (Rv0091),0.0005458097413351429,100451,99684,767.0,100067.5
166,0.9736724698384391,near_ctpA (Rv0092),0.0005031584935837237,100582,100452,130.0,100517.0
167,0.9878290157390996,ctpA (Rv0092),0.0005774444961258008,102868,100583,2285.0,101725.5
168,0.9898072329395529,Rv0093c,0.0005350060412219278,103663,102815,848.0,103239.0
169,0.9303463389537026,near_Rv0094c,0.0007700182879343382,103709,103664,45.0,103686.5
170,0.8124780156752804,Rv0094c,0.004062126642771822,104663,103710,953.0,104186.5
171,1.0303619278320806,near_Rv0095c,0.002429171177355898,104804,104664,140.0,104734.0
